City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Luganville,VU,-15.5333,167.1667,81.0,85,100,13.31,moderate rain
456,General Pico,AR,-35.6566,-63.7568,64.47,65,0,8.16,clear sky
457,Lakatoro,VU,-16.0999,167.4164,80.82,84,100,16.33,moderate rain
458,Innisfail,AU,-17.5333,146.0333,79.0,86,100,2.77,overcast clouds
459,Coahuayana,MX,18.7333,-103.6833,69.82,84,53,3.09,broken clouds
460,Stephenville,US,32.2207,-98.2023,44.92,51,0,0.0,clear sky
461,Esperanza,DO,19.5847,-70.9849,73.98,84,18,1.01,few clouds
462,Port Macquarie,AU,-31.4333,152.9167,82.36,66,47,12.12,scattered clouds
463,Pak Phanang,TH,8.3511,100.202,89.04,71,38,3.96,scattered clouds
464,Hoi An,VN,15.8794,108.335,82.36,70,4,2.19,clear sky
465,Cooma,AU,-36.2333,149.1333,66.11,93,100,0.98,light rain
466,Misratah,LY,32.3754,15.0925,52.23,61,0,15.32,clear sky
467,Chikhli,IN,20.35,76.25,66.29,26,0,5.57,clear sky
468,Polson,US,47.6936,-114.1632,21.49,84,31,1.07,scattered clouds
469,Sept-Iles,CA,50.2001,-66.3821,-12.17,88,7,7.76,clear sky
470,Gobabis,NA,-22.45,18.9667,69.85,67,9,6.29,clear sky
471,Kurikka,FI,62.6167,22.4167,26.06,73,99,11.77,overcast clouds
472,Micheweni,TZ,-4.9667,39.8333,79.07,79,70,5.95,broken clouds
473,Oranjemund,NA,-28.55,16.4333,62.35,92,8,13.89,clear sky
474,Constantine,DZ,36.365,6.6147,29.61,80,0,0.0,clear sky
475,Buta,CD,2.7858,24.73,64.26,47,61,0.49,broken clouds
476,Townsville,AU,-19.25,146.8,83.28,79,75,12.66,broken clouds
477,Berlevag,NO,70.8578,29.0864,29.73,61,100,12.8,overcast clouds
478,Krasnogorsk,RU,55.8225,37.3181,21.54,86,100,8.95,mist
479,Tiarei,PF,-17.5333,-149.3333,82.42,75,8,17.16,light rain
480,Utete,TZ,-7.986,38.758,74.34,90,100,0.81,overcast clouds
481,Prince Rupert,CA,54.3161,-130.3201,40.21,95,100,9.08,overcast clouds
482,Norman Wells,CA,65.282,-126.8329,-8.95,98,100,6.26,overcast clouds
483,Poum,NC,-20.2333,164.0167,82.67,74,82,9.64,broken clouds
484,Mount Pleasant,US,32.7941,-79.8626,41.18,65,75,1.99,broken clouds
485,Oarai,JP,36.3167,140.6,46.85,48,91,5.1,overcast clouds
486,Fort-Shevchenko,KZ,44.5086,50.263,34.75,71,97,11.18,overcast clouds
487,Sinnamary,GF,5.3833,-52.95,75.02,87,33,6.55,scattered clouds
488,Asau,RO,46.4333,26.4,31.28,92,62,4.54,broken clouds
489,Dakar,SN,14.6937,-17.4441,68.88,74,100,19.86,overcast clouds
490,Kibre Mengist,ET,5.8833,38.9833,52.29,48,100,3.02,overcast clouds
491,Pasni,PK,25.2631,63.471,67.24,61,0,7.07,clear sky
492,Taoudenni,ML,22.6783,-3.9836,68.47,12,100,10.63,overcast clouds
493,General Roca,AR,-39.0333,-67.5833,77.4,25,23,9.4,few clouds
494,Nantou,TW,23.8342,120.927,63.48,70,98,3.0,light rain
495,Palmer,US,42.1584,-72.3287,30.22,72,100,3.0,overcast clouds
496,Hibbing,US,47.4272,-92.9377,-7.56,84,0,0.0,clear sky
497,Oktyabrskiy,RU,54.4815,53.471,-0.72,99,94,2.33,overcast clouds
498,Borogontsy,RU,62.6683,131.1683,-20.7,92,100,3.06,overcast clouds
499,Novyy Urgal,RU,51.0736,132.5642,-13.23,87,88,0.54,overcast clouds
500,Tsogni,GA,-2.7942,10.0988,74.25,91,98,2.48,overcast clouds
501,Olafsvik,IS,64.8945,-23.7142,26.46,63,23,16.33,few clouds
502,Qasigiannguit,GL,68.8193,-51.1922,21.45,61,100,27.11,overcast clouds
503,Deep River,CA,46.1001,-77.4995,-16.06,97,11,1.66,few clouds
504,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.78,90,60,16.64,broken clouds
505,Shache,CN,38.4167,77.2406,29.71,35,99,0.25,overcast clouds
506,Dzhebariki-Khaya,RU,62.2167,135.8,-26.18,92,45,2.06,scattered clouds
507,Houma,US,29.5958,-90.7195,42.01,65,0,5.17,clear sky
508,Penalva,BR,-3.2942,-45.1736,71.73,99,100,2.75,moderate rain
509,Yaguachi,EC,-2.1167,-79.6833,73.71,96,100,1.5,overcast clouds
510,Starobaltachevo,RU,56.0013,55.9213,1.17,96,90,2.98,overcast clouds
511,Olinda,BR,-8.0089,-34.8553,73.13,94,75,4.61,moderate rain
512,Maputo,MZ,-25.9653,32.5892,73.08,91,75,5.01,broken clouds
513,Les Cayes,HT,18.2,-73.75,72.27,84,1,3.15,clear sky
514,Kubachi,RU,42.086,47.6034,14.23,66,0,6.53,clear sky
515,Langres,FR,47.8333,5.3333,32.2,92,61,4.7,broken clouds
516,Puteyets,RU,65.1716,57.091,4.1,93,100,11.32,overcast clouds
517,Pangai,TO,-19.8,-174.35,83.21,76,99,15.32,light rain
518,Kalakamati,BW,-20.5929,27.3121,64.6,95,88,7.14,light rain
519,Colares,PT,38.7992,-9.4469,53.29,44,0,5.01,clear sky
520,Mahibadhoo,MV,3.7833,72.9667,81.36,64,74,14.27,broken clouds
521,Chateaubelair,VC,13.2833,-61.25,75.81,79,15,9.1,few clouds
522,Mombetsu,JP,44.3525,143.3525,28.85,93,75,1.14,broken clouds
523,Plettenberg Bay,ZA,-34.0527,23.3716,60.71,78,27,3.36,scattered clouds
524,Totness,SR,5.8833,-56.3167,75.11,80,39,8.48,scattered clouds
525,Wanning,CN,18.8003,110.3967,74.52,82,94,10.13,overcast clouds
526,San Juan,AR,-31.5375,-68.5364,78.94,49,22,2.42,few clouds
527,Shakawe,BW,-18.3667,21.85,67.41,96,100,3.83,overcast clouds
528,Luena,AO,-11.7833,19.9167,60.01,96,100,3.89,overcast clouds
529,Sheltozero,RU,61.3667,35.3667,11.8,98,100,4.79,overcast clouds
530,Darhan,MN,49.4867,105.9228,-5.82,92,65,1.19,broken clouds
531,Ushtobe,KZ,45.2514,77.9838,21.27,61,100,5.61,overcast clouds
532,Tamiahua,MX,21.2667,-97.45,55.63,90,100,20.13,overcast clouds
533,Nishihara,JP,26.1842,127.7558,64.45,97,100,9.22,light rain
534,Kargil,IN,34.5667,76.1,-8.18,88,57,0.76,broken clouds
535,Ullapool,GB,57.8987,-5.1604,55.76,93,100,31.25,light rain
536,Zhigansk,RU,66.7697,123.3711,-7.33,96,98,19.71,overcast clouds
537,Huilong,CN,31.8111,121.655,43.03,58,100,11.77,light rain
538,Bilibino,RU,68.0546,166.4372,-6.95,94,100,3.38,overcast clouds
539,Beringovskiy,RU,63.05,179.3167,-0.92,98,99,0.47,overcast clouds
540,Nantucket,US,41.2835,-70.0995,36.14,84,100,20.0,light snow
541,Ankang,CN,32.68,109.0172,40.71,70,100,1.9,overcast clouds
542,Grand Forks,US,47.9417,-97.4337,10.08,85,100,8.05,overcast clouds
543,Zahir Pir,PK,28.8124,70.524,59.86,25,0,7.38,clear sky
544,Lakes Entrance,AU,-37.8811,147.981,73.58,95,100,5.86,overcast clouds
545,Cordele,US,31.9635,-83.7824,42.35,56,0,6.91,clear sky
546,Darnah,LY,32.767,22.6367,52.47,79,8,11.21,clear sky
547,Myaundzha,RU,63.0494,147.1858,3.27,89,100,4.5,overcast clouds
548,Iskateley,RU,67.6803,53.1512,4.23,93,100,11.92,overcast clouds
549,Ayagoz,KZ,47.9714,80.4392,-4.14,86,20,2.91,few clouds
550,San Patricio,US,28.017,-97.5169,51.66,49,0,5.99,clear sky
551,Srednekolymsk,RU,67.45,153.6833,-9.35,97,100,2.68,overcast clouds
552,Port Hawkesbury,CA,45.6169,-61.3485,35.19,92,100,5.01,light snow
553,Ouahigouya,BF,13.5828,-2.4216,67.55,22,8,11.39,clear sky
554,Axim,GH,4.8699,-2.2405,77.0,84,44,2.42,scattered clouds
555,Pisco,PE,-13.7,-76.2167,68.05,73,0,3.44,clear sky
556,Calbuco,CL,-41.768,-73.1273,56.41,85,0,4.61,clear sky
557,Myitkyina,MM,25.3833,97.4,67.69,51,1,3.33,clear sky
558,Little Current,CA,45.9793,-81.9248,-0.35,88,2,2.21,clear sky
559,Rosita,NI,13.9268,-84.4032,70.45,98,86,3.15,overcast clouds
560,Mullovka,RU,54.2,49.4,12.02,100,98,3.36,overcast clouds
561,Laerdalsoyri,NO,61.098,7.4816,34.93,98,100,5.79,light snow
562,Aden,YE,12.7794,45.0367,75.65,75,95,9.24,overcast clouds
563,Galveston,US,29.3669,-94.9669,52.95,60,0,8.68,clear sky
564,Santa Rosa,PH,14.3122,121.1114,91.11,68,9,4.05,clear sky
565,Aykhal,RU,66.0,111.5,-13.85,100,91,6.08,overcast clouds
566,Farah,AF,32.5,62.5,46.15,52,9,4.5,clear sky
567,Storforshei,NO,66.4043,14.5233,24.55,95,100,7.14,light snow
568,Gambela,ET,8.25,34.5833,74.84,40,2,3.33,clear sky
569,Nouadhibou,MR,20.931,-17.0347,58.98,88,97,14.97,overcast clouds
570,Road Town,VG,18.4167,-64.6167,75.0,68,3,14.97,clear sky
571,Zyryanka,RU,65.75,150.85,-8.54,97,100,10.36,light snow
572,Aksarka,RU,66.5606,67.7975,-1.75,96,100,8.12,overcast clouds
573,Iraquara,BR,-12.2486,-41.6194,66.0,95,99,1.88,overcast clouds
574,Medea,DZ,36.2642,2.7539,23.45,55,0,2.59,clear sky
575,Flinders,AU,-34.5833,150.8552,89.8,68,84,5.01,moderate rain
576,Barra Do Garcas,BR,-15.89,-52.2567,70.57,98,85,3.8,overcast clouds
577,Opuwo,NA,-18.0607,13.84,61.18,56,24,3.71,few clouds
578,Tromso,NO,69.6496,18.957,17.62,79,0,4.61,clear sky
579,Puerto Escondido,MX,15.85,-97.0667,76.71,83,18,5.23,few clouds
580,Broken Hill,AU,-31.95,141.4333,87.46,43,2,6.33,clear sky
581,Korhogo,CI,9.45,-5.6333,70.43,21,6,4.0,clear sky
582,Zhuanghe,CN,39.7008,122.9911,27.73,29,0,7.9,clear sky
583,Qandala,SO,11.472,49.8728,72.79,69,85,3.65,overcast clouds
584,Mbabane,SZ,-26.3167,31.1333,60.67,98,100,2.15,light rain
585,Huehuetan,MX,15.0167,-92.3667,72.01,76,0,4.14,clear sky
586,Birao,CF,10.2849,22.7882,62.69,15,35,10.54,scattered clouds
587,Rakiv Lis,UA,51.6217,24.9243,27.07,80,89,15.68,overcast clouds
588,Manakara,MG,-22.1333,48.0167,72.75,77,5,2.53,clear sky
589,Nouakchott,MR,18.0858,-15.9785,66.13,56,100,13.13,overcast clouds
590,Gadwal,IN,16.2333,77.8,72.16,26,25,9.73,scattered clouds
591,Port Blair,IN,11.6667,92.75,84.24,74,75,12.66,broken clouds
592,Katherine,AU,-14.4667,132.2667,88.12,66,97,19.57,overcast clouds
593,Quang Ngai,VN,15.1167,108.8,81.45,65,6,2.86,clear sky
594,Yaan,NG,7.3833,8.5667,77.94,21,98,10.18,overcast clouds
595,Sideropolis,BR,-28.5978,-49.4244,63.54,96,97,1.12,overcast clouds
596,Kothen,DE,51.75,11.9667,40.66,82,99,15.46,overcast clouds
597,Baherden,TM,38.4362,57.4316,37.06,79,25,6.91,scattered clouds
598,Alta Floresta,BR,-9.8756,-56.0861,69.71,99,100,2.91,overcast clouds
599,Klaksvik,FO,62.2266,-6.589,40.12,96,100,18.41,overcast clouds
600,Tezu,IN,27.9167,96.1667,66.2,24,0,4.29,clear sky
601,Alghero,IT,40.5589,8.3181,35.69,100,0,3.44,clear sky
602,Rey Bouba,CM,8.6724,14.1786,65.1,26,83,2.19,broken clouds
603,Kupang,ID,-10.1667,123.5833,84.78,84,75,8.05,broken clouds
604,Lavrentiya,RU,65.5833,-171.0,-8.52,94,32,4.56,scattered clouds
605,Andros Town,BS,24.7,-77.7667,71.56,73,97,15.08,overcast clouds
606,Mamallapuram,IN,12.6264,80.1722,80.65,65,78,17.13,broken clouds
607,Daru,PG,-9.0763,143.2092,88.92,57,91,4.41,overcast clouds
608,Najran,SA,17.4924,44.1277,52.72,33,89,1.25,overcast clouds
609,Batala,IN,31.8186,75.2028,53.38,69,0,4.21,clear sky
610,Caraquet,CA,47.7941,-64.9386,1.98,88,100,9.62,overcast clouds
611,Auki,SB,-8.7676,160.7034,80.42,81,100,3.2,overcast clouds
612,Ust-Tsilma,RU,65.441,52.1498,10.22,95,100,8.16,light snow
613,Noumea,NC,-22.2763,166.4572,81.0,99,100,15.35,light rain
614,Hay River,CA,60.8156,-115.7999,-2.22,84,75,3.44,light snow
615,Purwodadi,ID,-7.0868,110.9158,87.51,69,89,10.38,overcast clouds
616,Manikling,PH,6.8791,126.0606,87.71,71,80,2.8,broken clouds
617,San Cristobal,VE,7.7669,-72.225,71.78,83,4,3.11,clear sky
618,Moron,AR,-34.6534,-58.6198,71.98,84,0,6.38,clear sky
619,Botwood,CA,49.1499,-55.3482,26.08,85,100,8.86,overcast clouds
620,La Huacana,MX,18.9667,-101.8167,71.74,58,10,3.47,clear sky
621,Charters Towers,AU,-20.1,146.2667,83.52,63,96,15.26,overcast clouds
622,Moree,AU,-29.4667,149.85,89.62,35,40,8.05,scattered clouds
623,Xiuyan,CN,40.2928,123.2744,25.12,29,0,14.05,clear sky
624,Bahia Blanca,AR,-38.7196,-62.2724,73.45,47,0,16.53,clear sky
625,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.65,99,100,1.05,overcast clouds
626,Otjimbingwe,NA,-22.35,16.1333,73.71,45,75,3.24,broken clouds
627,Barbalha,BR,-7.3111,-39.3042,71.4,94,75,5.75,broken clouds
628,Malakal,SS,9.5334,31.6605,67.82,16,1,9.98,clear sky
629,Taltal,CL,-25.4,-70.4833,65.73,80,7,1.57,clear sky
630,Charagua,BO,-19.8,-63.2167,70.7,71,95,4.92,overcast clouds
631,Tecoanapa,MX,16.5167,-98.75,77.94,75,7,2.95,clear sky
632,Riyadh,SA,24.6877,46.7219,48.34,35,0,5.1,clear sky
633,Vestmannaeyjar,IS,63.4427,-20.2734,25.75,68,58,27.98,broken clouds
634,Bilma,NE,18.6853,12.9164,53.35,23,0,11.03,clear sky
635,Swindon,GB,51.558,-1.7812,51.53,94,100,7.0,overcast clouds
636,Wichian Buri,TH,15.6578,101.106,89.62,44,52,8.52,broken clouds
637,Honiara,SB,-9.4333,159.95,84.09,69,100,6.76,overcast clouds
638,Makakilo City,US,21.3469,-158.0858,75.29,71,100,6.91,overcast clouds
639,Luancheng,CN,37.8792,114.6517,35.76,43,0,2.51,clear sky
640,Puri,IN,19.8,85.85,66.72,49,10,7.9,clear sky
641,Tigil,RU,57.8,158.6667,31.33,71,96,16.62,overcast clouds
642,Chapais,CA,49.7834,-74.8492,-29.42,100,26,3.2,scattered clouds
643,Maragogi,BR,-9.0122,-35.2225,76.24,86,100,8.12,light rain
644,Asyut,EG,27.181,31.1837,44.19,63,0,5.28,clear sky
645,Waw,SS,7.7029,27.9953,64.35,26,52,4.92,broken clouds
646,Virginia Beach,US,36.8529,-75.978,34.02,95,100,1.01,snow
647,Conakry,GN,9.538,-13.6773,69.37,77,7,10.67,clear sky
648,Ocampo,MX,21.65,-101.5,43.36,93,35,13.96,scattered clouds
649,Pithora,IN,21.2667,82.5167,65.39,30,0,0.92,clear sky
650,Chumphon,TH,10.3333,98.8333,86.11,42,5,2.13,clear sky
651,Korla,CN,41.7597,86.1469,24.4,56,1,5.53,clear sky
652,Trairi,BR,-3.2778,-39.2689,71.8,89,100,3.69,overcast clouds
653,Subate,LV,56.0062,25.9076,24.46,87,97,9.06,overcast clouds
654,Marivan,IR,35.5219,46.176,13.24,91,21,7.14,few clouds
655,North Myrtle Beach,US,33.816,-78.68,40.1,65,75,5.75,broken clouds
656,Pindorama,BR,-21.1858,-48.9072,69.85,96,100,3.83,overcast clouds
657,Puerto Ayacucho,VE,5.6639,-67.6236,75.65,48,72,5.95,broken clouds
658,George,ZA,-33.963,22.4617,54.95,94,20,3.44,few clouds
659,Vostok,RU,46.4856,135.8833,-2.88,86,100,11.63,overcast clouds
660,Grants,US,35.1473,-107.8514,19.63,73,0,4.61,clear sky
661,Cavalcante,BR,-13.7975,-47.4583,65.93,89,82,0.92,broken clouds
662,Adeje,ES,28.1227,-16.726,62.56,56,20,1.99,few clouds
663,Buraydah,SA,26.326,43.975,50.45,38,97,7.87,overcast clouds
664,Inhambane,MZ,-23.865,35.3833,76.17,80,66,2.24,broken clouds
665,Roald,NO,62.5833,6.1333,45.09,100,100,21.85,overcast clouds
666,Moyale,KE,3.5167,39.0584,68.52,31,45,6.58,scattered clouds
667,Mezen,RU,65.8522,44.24,11.28,96,99,6.17,overcast clouds
668,Mae Sai,TH,20.4335,99.8762,78.44,37,8,1.79,clear sky
669,Seymchan,RU,62.8833,152.4333,-2.49,94,100,7.92,overcast clouds
670,Shenjiamen,CN,29.9576,122.298,44.29,74,100,15.59,overcast clouds
671,Bereda,ES,43.2686,-7.5406,36.41,97,30,1.39,scattered clouds
672,Huarmey,PE,-10.0681,-78.1522,70.38,84,100,7.4,overcast clouds
673,Trondheim,NO,63.4305,10.3951,44.01,90,100,1.01,overcast clouds
674,Ormara,PK,25.2088,64.6357,67.91,63,0,5.53,clear sky
675,Tachov,CZ,49.7953,12.6337,35.47,95,100,15.01,overcast clouds
676,Bang Saphan,TH,11.2126,99.5117,87.75,48,9,2.06,clear sky
677,Fare,PF,-16.7,-151.0167,81.7,73,0,15.99,clear sky
678,Springdale,US,36.1867,-94.1288,26.08,69,0,3.44,clear sky
679,Kasane,BW,-17.8167,25.15,69.89,88,100,6.91,overcast clouds
680,Sabile,LV,57.0458,22.5726,27.12,86,99,4.56,overcast clouds
681,Kita,ML,13.0349,-9.4895,73.78,18,13,3.06,few clouds
682,Ajdabiya,LY,30.7554,20.2263,54.43,71,34,11.54,scattered clouds
683,Manyana,BW,-23.4,21.7167,68.38,82,14,7.45,few clouds
684,Vanimo,PG,-2.6741,141.3028,84.27,69,91,6.31,overcast clouds
685,Utiel,ES,39.5667,-1.2,37.65,36,0,5.1,clear sky
686,Nurota,UZ,40.5614,65.6886,32.09,75,97,16.2,overcast clouds
